,document_id,sentence_number,sentence_text,tagged_text,ner_tag,tagged_text_loci,ner_model,probability
4141,1639002568150994948,1,112 yuvileine kherson region inland from oleshky 38km to the southeast on 17 march a russian appointed police commander in the russian occupation police was killed in a reported ied attack his wife police employee and daughter were injured ,daughter,B-person,36,tner/bert-large-tweetner7-2020,0.997205
4142,1638996529435365385,1,rt russian sources are claiming that the explosions that were reported earlier in the occupied city of melitopol was the det ,russian,B-group,1,tner/bert-large-tweetner7-2020,0.999891
4143,1638996529435365385,1,rt russian sources are claiming that the explosions that were reported earlier in the occupied city of melitopol was the det ,melitopol,B-location,17,tner/bert-large-tweetner7-2020,0.999979
4144,1638988205918769171,1,baloch liberation army bla takes the responsibility of buleda ied attack in which 4 pakistani forces personnels killed while 2 other injured ,baloch,B-group,0,tner/bert-large-tweetner7-2020,0.932217
4145,1638988205918769171,1,baloch liberation army bla takes the responsibility of buleda ied attack in which 4 pakistani forces personnels killed while 2 other injured ,liberation,I-group,1,tner/bert-large-tweetner7-2020,0.995592
4146,1638988205918769171,1,baloch liberation army bla takes the responsibility of buleda ied attack in which 4 pakistani forces personnels killed while 2 other injured ,army,I-group,2,tner/bert-large-tweetner7-2020,0.998995
4147,1638988205918769171,1,baloch liberation army bla takes the responsibility of buleda ied attack in which 4 pakistani forces personnels killed while 2 other injured ,pakistani,B-group,14,tner/bert-large-tweetner7-2020,0.999973
4148,1638988205918769171,1,baloch liberation army bla takes the responsibility of buleda ied attack in which 4 pakistani forces personnels killed while 2 other injured ,forces,I-group,15,tner/bert-large-tweetner7-2020,0.999878
4149,1638952326911377409,1,rt russians report that ru commander of platoon of patrol service in nova kakhovka was blown up he died on spot his wi ,russians,B-group,1,tner/bert-large-tweetner7-2020,0.999989
4150,1638952326911377409,1,rt russians report that ru commander of platoon of patrol service in nova kakhovka was blown up he died on spot his wi ,nova,B-location,12,tner/bert-large-tweetner7-2020,0.999976
4151,1638952326911377409,1,rt russians report that ru commander of platoon of patrol service in nova kakhovka was blown up he died on spot his wi ,kakhovka,I-location,13,tner/bert-large-tweetner7-2020,0.999959
4152,1638945256660934681,1,rt russians report that ru commander of platoon of patrol service in nova kakhovka was blown up he died on spot his wi ,russians,B-group,1,tner/bert-large-tweetner7-2020,0.999989
4153,1638945256660934681,1,rt russians report that ru commander of platoon of patrol service in nova kakhovka was blown up he died on spot his wi ,nova,B-location,12,tner/bert-large-tweetner7-2020,0.999976
4154,1638945256660934681,1,rt russians report that ru commander of platoon of patrol service in nova kakhovka was blown up he died on spot his wi ,kakhovka,I-location,13,tner/bert-large-tweetner7-2020,0.999959
4155,1638937234480013313,1,rt first news of what looks like another attack by partisans in the street has been sealed off after anothe ,partisans,B-group,10,tner/bert-large-tweetner7-2020,0.999666
4156,1638934027691515908,1,rt russian sources are claiming that the explosions that were reported earlier in the occupied city of melitopol was the det ,russian,B-group,1,tner/bert-large-tweetner7-2020,0.999891
4157,1638934027691515908,1,rt russian sources are claiming that the explosions that were reported earlier in the occupied city of melitopol was the det ,melitopol,B-location,17,tner/bert-large-tweetner7-2020,0.999979
4158,1638930809527898113,1,rt russian sources are claiming that the explosions that were reported earlier in the occupied city of melitopol was the det ,russian,B-group,1,tner/bert-large-tweetner7-2020,0.999891
4159,1638930809527898113,1,rt russian sources are claiming that the explosions that were reported earlier in the occupied city of melitopol was the det ,melitopol,B-location,17,tner/bert-large-tweetner7-2020,0.999979
4160,1638925116771024896,1,rt first news of what looks like another attack by partisans in the street has been sealed off after anothe ,partisans,B-group,10,tner/bert-large-tweetner7-2020,0.999666
4161,1638920035254280205,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,central,B-group,13,tner/bert-large-tweetner7-2020,0.999403
4162,1638920035254280205,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,reserve,I-group,14,tner/bert-large-tweetner7-2020,0.999837
4163,1638920035254280205,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,police,I-group,15,tner/bert-large-tweetner7-2020,0.999623
4164,1638920035254280205,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,force,I-group,16,tner/bert-large-tweetner7-2020,0.999844
4165,1638917587756269569,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,central,B-group,13,tner/bert-large-tweetner7-2020,0.999403
4166,1638917587756269569,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,reserve,I-group,14,tner/bert-large-tweetner7-2020,0.999837
4167,1638917587756269569,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,police,I-group,15,tner/bert-large-tweetner7-2020,0.999623
4168,1638917587756269569,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,force,I-group,16,tner/bert-large-tweetner7-2020,0.999844
4169,1638913907514564608,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,central,B-group,13,tner/bert-large-tweetner7-2020,0.999403
4170,1638913907514564608,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,reserve,I-group,14,tner/bert-large-tweetner7-2020,0.999837
4171,1638913907514564608,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,police,I-group,15,tner/bert-large-tweetner7-2020,0.999623
4172,1638913907514564608,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,force,I-group,16,tner/bert-large-tweetner7-2020,0.999844
4173,1638912943927726080,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,central,B-group,13,tner/bert-large-tweetner7-2020,0.999403
4174,1638912943927726080,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,reserve,I-group,14,tner/bert-large-tweetner7-2020,0.999837
4175,1638912943927726080,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,police,I-group,15,tner/bert-large-tweetner7-2020,0.999623
4176,1638912943927726080,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,force,I-group,16,tner/bert-large-tweetner7-2020,0.999844
4177,1638911828469362688,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,central,B-group,13,tner/bert-large-tweetner7-2020,0.999403
4178,1638911828469362688,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,reserve,I-group,14,tner/bert-large-tweetner7-2020,0.999837
4179,1638911828469362688,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,police,I-group,15,tner/bert-large-tweetner7-2020,0.999623
4180,1638911828469362688,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,force,I-group,16,tner/bert-large-tweetner7-2020,0.999844
4181,1638908543184285697,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,central,B-group,13,tner/bert-large-tweetner7-2020,0.999403
4182,1638908543184285697,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,reserve,I-group,14,tner/bert-large-tweetner7-2020,0.999837
4183,1638908543184285697,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,police,I-group,15,tner/bert-large-tweetner7-2020,0.999623
4184,1638908543184285697,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,force,I-group,16,tner/bert-large-tweetner7-2020,0.999844
4185,1638907300072267777,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,central,B-group,13,tner/bert-large-tweetner7-2020,0.999403
4186,1638907300072267777,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,reserve,I-group,14,tner/bert-large-tweetner7-2020,0.999837
4187,1638907300072267777,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,police,I-group,15,tner/bert-large-tweetner7-2020,0.999623
4188,1638907300072267777,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,force,I-group,16,tner/bert-large-tweetner7-2020,0.999844
4189,1638900978866085888,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,central,B-group,13,tner/bert-large-tweetner7-2020,0.999403
4190,1638900978866085888,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,reserve,I-group,14,tner/bert-large-tweetner7-2020,0.999837
4191,1638900978866085888,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,police,I-group,15,tner/bert-large-tweetner7-2020,0.999623
4192,1638900978866085888,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,force,I-group,16,tner/bert-large-tweetner7-2020,0.999844
4193,1638897388206297088,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,central,B-group,13,tner/bert-large-tweetner7-2020,0.999403
4194,1638897388206297088,1,rt thisdaythatyear 22 mar 2012 two persons were killed 23 others including three central reserve police force crpf ,reserve,I-group,14,tner/bert-large-tweetner7-2020,0.999837
