id,foundation_name,tweet,tweet_date,tweeted_by_foundation,query_term,handle_type,region,tweet_pp,Topic,Count,Name
1614629719936274432,MyanmarWitness,rt air strikes at camp victoria spot report at least one of the strikes conducted by the myanmar military is alleged t ,2023-01-15,True,@MyanmarWitness,Org,Myanmar, air strikes at camp victoria spot repo at least one of the strikes conducted by the myanmar military is alleged t ,0,95,0_myanmar_burma_military_myanmars
1614885026478567425,OCHAAsiaPac,rt 2022 was yet another busy year for humanitarians in the and the team ,2023-01-16,True,@OCHAAsiaPac,Org,Asia Pacific, 2022 was yet another busy year for humanitarians in the and the team ,3,31,3_humanitarian_beyond_five_point
1614903046273925122,SpecialCouncil,rt on s exposed in new report on biz enabling militarys manufacturing of ,2023-01-16,True,@SpecialCouncil,Org,Myanmar, on s exposed in new repo on biz enabling militarys manufacturing of ,-1,168,-1_people_at_to_in
1614863267310235651,SpecialCouncil,rt despite imposing sanctions on junta some western countries are aiding its home based weapons industry used again ,2023-01-16,True,@SpecialCouncil,Org,Myanmar, despite imposing sanctions on junta some western countries are aiding its home based weapons industry used again ,2,61,2_junta_13_juntas_they
1614842688788107265,SpecialCouncil,rt important read as finds firms from over 10 nations enabling to produce many of the weap ,2023-01-16,True,@SpecialCouncil,Org,Myanmar, impoant read as finds firms from over 10 nations enabling to produce many of the weap ,-1,168,-1_people_at_to_in
1614967448700157955,tunkhin80,rt it s deplorable that ordinary people have had to step in to do what govts are supposed to do writes on ho ,2023-01-16,True,@tunkhin80,Activist,Myanmar, it s deplorable that ordinary people have had to step in to do what govts are supposed to do writes on ho ,-1,168,-1_people_at_to_in
1614886336334557185,ECHO_Asia,rt many families are safe again after a strong magnitude 7 destroyed a lot of houses in abra in july la ,2023-01-16,True,@ECHO_Asia,Org,Asia, many families are safe again after a strong magnitude 7 destroyed a lot of houses in abra in july la ,-1,168,-1_people_at_to_in
1618591727123849223,MyanmarWitness,rt here is the original report from that was featured by the it s a frightening insight into ,2023-01-26,True,@MyanmarWitness,Org,Myanmar, here is the original repo from that was featured by the it s a frightening insight into ,4,28,4_2022_repo_observation_icymi
1618587326791454727,MyanmarWitness,rt social media is being used to target female pro democracy supporters with coordinated online attacks in myanmar such im ,2023-01-26,True,@MyanmarWitness,Org,Myanmar, social media is being used to target female pro democracy suppoers with coordinated online attacks in myanmar such im ,-1,168,-1_people_at_to_in
1618546107189194752,MyanmarWitness,rt wed like to share our gratitude to everyone who contributed to bringing this to light thank you for this ,2023-01-26,True,@MyanmarWitness,Org,Myanmar, wed like to share our gratitude to everyone who contributed to bringing this to light thank you for this ,-1,168,-1_people_at_to_in
1618501100788928512,MyanmarWitness,rt myanmar witness has published a major new study into the politically motivated online abuse of women in myanmar study ,2023-01-26,True,@MyanmarWitness,Org,Myanmar, myanmar witness has published a major new study into the politically motivated online abuse of women in myanmar study ,0,95,0_myanmar_burma_military_myanmars
1618540871640821763,ChinHumanRights,update of the 13 civilians arrested yesterday 7 persons under 16 years of age have been freed but 6 adults remain detained as of early afternoon today in hakha sources have confirmed ,2023-01-26,True,@ChinHumanRights,Org,Myanmar,update of the 13 civilians arrested yesterday 7 persons under 16 years of age have been freed but 6 adults remain detained as of early afternoon today in hakha sources have confirmed ,2,61,2_junta_13_juntas_they
1618639272030138375,JusticeMyanmar,rt brasil é listado pelo novo relatório do como um dos países que ajudam a projetar legitimidade internac ,2023-01-26,True,@JusticeMyanmar,Org,Myanmar, brasil é listado pelo novo relatório do como um dos países que ajudam a projetar legitimidade internac ,-1,168,-1_people_at_to_in
1618639087338164225,JusticeMyanmar,rt we thank for its continued efforts to expose and undermine international links to s illegal ju ,2023-01-26,True,@JusticeMyanmar,Org,Myanmar, we thank for its continued effos to expose and undermine international links to s illegal ju ,-1,168,-1_people_at_to_in
1618563618563579905,JusticeMyanmar,rt the foreign support for the military junta in myanmar includes transfer of knowledge and skills financial support ,2023-01-26,True,@JusticeMyanmar,Org,Myanmar, the foreign suppo for the military junta in myanmar includes transfer of knowledge and skills financial suppo ,0,95,0_myanmar_burma_military_myanmars
1618450906521161737,thinzashunleiyi,rt the stories work of many others in fighting not only for the peoples of myanmar ,2023-01-26,True,@thinzashunleiyi,Activist,Myanmar, the stories work of many others in fighting not only for the peoples of myanmar ,0,95,0_myanmar_burma_military_myanmars
1618450830654570496,thinzashunleiyi,rt its been over nine months since we launched the campaign since then supporters of myanmars fascist ,2023-01-26,True,@thinzashunleiyi,Activist,Myanmar, its been over nine months since we launched the campaign since then suppoers of myanmars fascist ,0,95,0_myanmar_burma_military_myanmars
1618570332654424064,tunkhin80,rt as long as the genocide against rohingya continues our people will feel compelled to risk their lives to find safety and d ,2023-01-26,True,@tunkhin80,Activist,Myanmar, as long as the genocide against rohingya continues our people will feel compelled to risk their lives to find safety and d ,6,25,6_rohingya_genocide_refugees_mizoram
1618803715229757441,aapp_burma,rt congratulations and all at very well deserved ,2023-01-27,True,@aapp_burma,Org,Myanmar, congratulations and all at very well deserved ,-1,168,-1_people_at_to_in
1618803036654309377,aapp_burma,rt the 2023 geuzenpenning beggar medal a prestigious dutch prize will be awarded to the myanmar assistance association ,2023-01-27,True,@aapp_burma,Org,Myanmar, the 2023 geuzenpenning beggar medal a prestigious dutch prize will be awarded to the myanmar assistance association ,0,95,0_myanmar_burma_military_myanmars
1619029206213730305,MyanmarWitness,rt digital battlegrounds the online abuse of women in myanmar full clip ,2023-01-27,True,@MyanmarWitness,Org,Myanmar, digital battlegrounds the online abuse of women in myanmar full clip ,0,95,0_myanmar_burma_military_myanmars
1618879150726742017,MyanmarWitness,rt these threats are having a real world impact according to the report by almost 90 of abusive posts they ,2023-01-27,True,@MyanmarWitness,Org,Myanmar, these threats are having a real world impact according to the repo by almost 90 of abusive posts they ,5,26,5_rights_human_violations_abuses
1619068595031666690,waiwainu,rt this we remember the victims survivors and stand in solidarity with them their descendants ,2023-01-27,True,@waiwainu,Activist,Myanmar, this we remember the victims survivors and stand in solidarity with them their descendants ,-1,168,-1_people_at_to_in
1618947001848320001,nslwin,rt as s genocide triangle or triangle of death denis grey 27 jan 2023 ,2023-01-27,True,@nslwin,Activist,Myanmar, as s genocide triangle or triangle of death denis grey 27 jan 2023 ,6,25,6_rohingya_genocide_refugees_mizoram
1619268177447493633,aapp_burma,rt 1 earlier this week s junta attacked villages in karen state causing casualties and forcing thousands of residents to fl ,2023-01-28,True,@aapp_burma,Org,Myanmar, 1 earlier this week s junta attacked villages in karen state causing casualties and forcing thousands of residents to fl ,-1,168,-1_people_at_to_in
1619413341050667013,MyanmarWitness,rt far from being spared civilians have been the actual targets of attacks victims of targeted and indiscriminate arti ,2023-01-28,True,@MyanmarWitness,Org,Myanmar, far from being spared civilians have been the actual targets of attacks victims of targeted and indiscriminate ai ,2,61,2_junta_13_juntas_they
1619249751270232064,PVamplify,rt we had a lot of meetings on but more more people were killed between those meetings u ,2023-01-28,True,@PVamplify,Org,Myanmar, we had a lot of meetings on but more more people were killed between those meetings u ,-1,168,-1_people_at_to_in
1619200792757669889,Altsean,rt dont miss this event on sat 28 jan where we will be assessing regional responses in addressing the crisis in ,2023-01-28,True,@Altsean,Org,Myanmar, dont miss this event on sat 28 jan where we will be assessing regional responses in addressing the crisis in ,4,28,4_2022_repo_observation_icymi
1619153764547702785,Anfrel,this story is produced under the asian media fellowship on election reporting through the generous support of the canada fund for local initiatives cfli ,2023-01-28,True,@Anfrel,Org,Asia,this story is produced under the asian media fellowship on election repoing through the generous suppo of the canada fund for local initiatives cfli ,1,65,1_elections_asian_free_here
1619242220380631040,YasminJUllah,rt at event to mark 2 years of coup called out divorcing of from collective crisi ,2023-01-28,True,@YasminJUllah,Activist,Myanmar, at event to mark 2 years of coup called out divorcing of from collective crisi ,-1,168,-1_people_at_to_in
